종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"011300","우성머티리얼스","KOSPI","","2790","-200","-6.69","48096544950"
"011330","유니켐","KOSPI","","4305","0","0.00","43130860815"
"011390","부산산업","KOSPI","","49700","900","1.84","52483200000"
"011420","갤럭시아에스엠","KOSPI","","1527","18","1.19","42068306388"
"011500","한농화성","KOSPI","","13930","-170","-1.21","217823995060"
"011690","와이투솔루션","KOSPI","","3450","195","5.99","126630159300"
"011700","한신기계","KOSPI","","2535","20","0.8","82250992785"
"011760","현대코퍼레이션","KOSPI","","25850","200","0.78","341968771100"
"011780","금호석유화학","KOSPI","","125900","2300","1.86","3167307217500"
"011785","금호석유화학우","KOSPI","","51200","400","0.79","154802483200"
"011790","SKC","KOSPI","","91300","1200","1.33","4528324607400"
"011810","STX","KOSPI","","3530","0","0.00","109493282310"
"011930","신성이엔지","KOSPI","","16910","40","0.24","343377537620"
"012030","DB","KOSPI","","1484","11","0.75","298542116572"
"0120G0","삼양바이오팜","KOSPI","","54800","0","0.00","407485676000"
"012160","영흥","KOSPI","","2630","-20","-0.75","41082448890"
"012170","아센디오","KOSPI","","3705","-35","-0.94","15005390790"
"012200","계양전기","KOSPI","","3750","-55","-1.45","102085608750"
"012205","계양전기우","KOSPI","","5780","-30","-0.52","6757276620"
"012280","영화금속","KOSPI","","4100","85","2.12","40610094100"
"012320","경동인베스트","KOSPI","","46700","-350","-0.74","110446574100"
"012330","현대모비스","KOSPI","","450500","-1000","-0.22","40464173542500"
"012450","한화에어로스페이스","KOSPI","","1157000","7000","0.61","59658854957000"
"012610","경인양행","KOSPI","","3245","30","0.93","135045104425"
"012630","HDC","KOSPI","","23200","0","0.00","1386007927200"
"012690","모나리자","KOSPI","","1498","44","3.03","54783739990"
"0126Z0","삼성에피스홀딩스","KOSPI","","373500","-12500","-3.24","9293818801500"
"012750","에스원","KOSPI","","83500","-2000","-2.34","3172931363000"
"012800","대창","KOSPI","","1212","-6","-0.49","110462284788"
"013000","세우글로벌","KOSPI","","1245","-19","-1.5","35737763595"
"013360","일성건설","KOSPI","","1511","8","0.53","81631593680"
"013520","화승코퍼레이션","KOSPI","","2655","40","1.53","132886074060"
"013570","디와이","KOSPI","","4500","65","1.47","118438348500"
"013580","계룡건설","KOSPI","","22300","50","0.22","199159226100"
"013700","까뮤이앤씨","KOSPI","","1545","-57","-3.56","92315032350"
"013870","지엠비코리아","KOSPI","","3890","20","0.52","74191169200"
"013890","지누스","KOSPI","","7540","30","0.4","165320630020"
"014130","한익스프레스","KOSPI","","2480","20","0.81","29308349840"
"014160","대영포장","KOSPI","","685","-7","-1.01","74250266065"
"014280","금강공업","KOSPI","","4390","45","1.04","128755877230"
"014285","금강공업우","KOSPI","","5320","40","0.76","3138135000"
"014440","영보화학","KOSPI","","4690","55","1.19","93800000000"
"014530","극동유화","KOSPI","","3235","20","0.62","112802573700"
"014580","태경비케이","KOSPI","","3880","65","1.7","107022428000"
"014680","한솔케미칼","KOSPI","","203000","-3000","-1.46","2191189308000"
"014710","사조씨푸드","KOSPI","","10600","320","3.11","182516555800"
"014790","HL D&I","KOSPI","","2620","-30","-1.13","99189534620"
"014820","동원시스템즈","KOSPI","","22450","850","3.94","650854280900"
"014825","동원시스템즈우","KOSPI","","13710","-210","-1.51","3620961810"
"014830","유니드","KOSPI","","66500","3200","5.06","450045400000"
"014910","성문전자","KOSPI","","2030","10","0.5","44370231710"
"014915","성문전자우","KOSPI","","4620","225","5.12","2772000000"
"014990","인디에프","KOSPI","","3045","20","0.66","45743813955"
"015020","이스타코","KOSPI","","928","0","0.00","19883142400"
"015230","대창단조","KOSPI","","6360","60","0.95","172633423200"
"015260","에이엔피","KOSPI","","280","9","3.32","13192730320"
"015360","INVENI","KOSPI","","14010","-40","-0.28","381772500000"
"015590","DKME","KOSPI","","1480","35","2.42","79026535840"
"015760","한국전력","KOSPI","","32550","-1400","-4.12","20895930706350"
"015860","일진홀딩스","KOSPI","","6870","-110","-1.58","339017208210"
"015890","태경산업","KOSPI","","4790","15","0.31","140005712500"
"016090","대현","KOSPI","","1475","18","1.24","65316407250"
"016360","삼성증권","KOSPI","","88500","200","0.23","7903050000000"
"016380","KG스틸","KOSPI","","5620","20","0.36","562050001140"
"016450","한세예스24홀딩스","KOSPI","","4625","65","1.43","185000000000"
"016580","환인제약","KOSPI","","10170","80","0.79","189162711900"
"016590","신대양제지","KOSPI","","10400","350","3.48","419097328000"
"016610","DB증권","KOSPI","","9870","120","1.23","418945859430"
"016710","대성홀딩스","KOSPI","","7030","40","0.57","113108896770"
"016740","두올","KOSPI","","3550","105","3.05","101792785200"
"016800","퍼시스","KOSPI","","28050","300","1.08","322575000000"
"016880","웅진","KOSPI","","2125","25","1.19","169845045000"
"017040","광명전기","KOSPI","","932","0","0.00","40390657180"
"017180","명문제약","KOSPI","","1208","14","1.17","41015772432"
"017370","우신시스템","KOSPI","","3745","-65","-1.71","68586132230"
"017390","서울가스","KOSPI","","55600","300","0.54","275220000000"
"017550","수산세보틱스","KOSPI","","1938","-32","-1.62","120929513940"
"017670","SK텔레콤","KOSPI","","98600","-500","-0.5","21178299225800"
"017800","현대엘리베이터","KOSPI","","75600","100","0.13","2955384306000"
"017810","풀무원","KOSPI","","9800","250","2.62","373581311600"
"017860","DS단석","KOSPI","","12100","210","1.77","214885581900"
"017900","광전자","KOSPI","","7510","-370","-4.7","435157660130"
"017940","E1","KOSPI","","97700","400","0.41","670222000000"
"017960","한국카본","KOSPI","","24950","1150","4.83","1289328325700"
"018250","애경산업","KOSPI","","11910","400","3.48","314542325850"
"018260","삼성에스디에스","KOSPI","","243000","9000","3.85","18802805400000"
"018470","조일알미늄","KOSPI","","973","0","0.00","123212664533"
"018500","동원모빌리티","KOSPI","","1439","-19","-1.3","67280348587"
"018670","SK가스","KOSPI","","230000","-500","-0.22","2131926120000"
"018880","한온시스템","KOSPI","","3490","10","0.29","3581656306480"
"019170","신풍제약","KOSPI","","10090","1250","14.14","528902886980"
"019175","신풍제약우","KOSPI","","15060","1610","11.97","29987923800"
"019180","티에이치엔","KOSPI","","5490","60","1.1","98820000000"
"019490","엑시큐어하이트론","KOSPI","","541","0","0.00","41349858070"
"019680","대교","KOSPI","","1000","0","0.00","80467700000"
"019685","대교우B","KOSPI","","598","0","0.00","11617340020"
"020000","한섬","KOSPI","","16000","410","2.63","343631904000"
"020120","키다리스튜디오","KOSPI","","6180","380","6.55","229054073880"
"020150","롯데에너지머티리얼즈","KOSPI","","35300","100","0.28","1848500843900"
"020560","아시아나항공","KOSPI","","7680","150","1.99","1582008660480"
"020760","일진디스플","KOSPI","","902","0","0.00","55503470462"
"021050","서원","KOSPI","","1129","-4","-0.35","53598812110"
"021240","코웨이","KOSPI","","100400","2100","2.14","7105049570400"
"021820","세원정공","KOSPI","","10080","20","0.2","100800000000"
"0220W0","한화머시너리앤서비스홀딩스","KOSPI","","7440","-170","-2.23","628795580400"
"0220WL","한화머시너리앤서비스홀딩스3우B","KOSPI","","3150","-215","-6.39","74463291000"
"022100","포스코DX","KOSPI","","21400","250","1.18","3253543200600"
"023000","삼원강재","KOSPI","","2215","-15","-0.67","88024002540"
"023150","MH에탄올","KOSPI","","4135","-15","-0.36","30510205010"
"023350","한국종합기술","KOSPI","","4040","20","0.5","44238000000"
"023450","동남합성","KOSPI","","31400","-200","-0.63","109900000000"
"023530","롯데쇼핑","KOSPI","","102100","-2000","-1.92","2888281885500"
"023590","다우기술","KOSPI","","39450","1000","2.6","1707684458400"
"023800","인지컨트롤스","KOSPI","","5450","70","1.3","86160123650"
"023810","인팩","KOSPI","","5200","40","0.78","52000000000"
"023960","에쓰씨엔지니어링","KOSPI","","1000","10","1.01","38035973000"
"024070","WISCOM","KOSPI","","1989","-11","-0.55","30484285182"
"024090","디씨엠","KOSPI","","11270","60","0.54","128478000000"
"024110","기업은행","KOSPI","","20850","350","1.71","16626329368650"
"024720","콜마홀딩스","KOSPI","","10530","500","4.99","361139607270"
"024890","대원화성","KOSPI","","1739","-14","-0.8","14346454370"
"024900","디와이덕양","KOSPI","","1699","-1","-0.06","55327901020"
"025000","KPX케미칼","KOSPI","","55800","2000","3.72","244331962200"
"025530","SJM홀딩스","KOSPI","","3640","10","0.28","54359789120"
"025540","한국단자","KOSPI","","55700","-100","-0.18","563405500000"
"025560","미래산업","KOSPI","","6540","-170","-2.53","181672554120"
"025620","차AI헬스케어","KOSPI","","5040","105","2.13","91748023920"
"025750","한솔홈데코","KOSPI","","1901","3","0.16","30630868129"
"025820","이구산업","KOSPI","","4565","-5","-0.11","152662730000"
"025860","남해화학","KOSPI","","6430","370","6.11","319434960490"
"025890","한국주강","KOSPI","","2515","0","0.00","28028709240"
"026890","스틱인베스트먼트","KOSPI","","8470","70","0.83","328388989390"
"026940","부국철강","KOSPI","","2110","5","0.24","42200000000"
"026960","동서","KOSPI","","26150","300","1.16","2607155000000"
"027410","BGF","KOSPI","","3975","65","1.66","380474244225"
"027740","마니커","KOSPI","","1525","5","0.33","48427311350"
"027970","한국제지","KOSPI","","2785","10","0.36","105913951040"
"028050","삼성E&A","KOSPI","","48750","-1350","-2.69","9555000000000"
"028100","동아지질","KOSPI","","17700","180","1.03","198631470900"
"028260","삼성물산","KOSPI","","375000","-500","-0.13","60812842875000"
"02826K","삼성물산우B","KOSPI","","238500","-2500","-1.04","350020215000"
"028670","팬오션","KOSPI","","5790","170","3.02","3095157474480"
"029460","케이씨","KOSPI","","40950","2300","5.95","451290908250"
"029530","신도리코","KOSPI","","41100","-100","-0.24","399316461900"
"029780","삼성카드","KOSPI","","47300","950","2.05","5480125544300"
"030000","제일기획","KOSPI","","19340","340","1.79","2224897291500"
"030190","NICE평가정보","KOSPI","","16010","480","3.09","943173547270"
"030200","KT","KOSPI","","54500","600","1.11","13735181832500"
"030210","다올투자증권","KOSPI","","3890","-35","-0.89","236944202340"
"030610","교보증권","KOSPI","","10230","90","0.89","1165841091030"
"030720","동원수산","KOSPI","","5420","110","2.07","25223623100"
"031210","서울보증보험","KOSPI","","44450","1750","4.1","3103570031100"
"031430","신세계인터내셔날","KOSPI","","10710","250","2.39","374700060000"
"031820","아이티센씨티에스","KOSPI","","6090","-60","-0.98","73720339140"
"032350","롯데관광개발","KOSPI","","13250","370","2.87","1056362318500"
"032560","황금에스티","KOSPI","","5730","60","1.06","97410000000"
"032640","LG유플러스","KOSPI","","15020","280","1.9","6374904534640"
"032830","삼성생명","KOSPI","","310000","3000","0.98","62000000000000"
"033240","자화전자","KOSPI","","29400","-600","-2.00","635201758800"
"033250","체시스","KOSPI","","4500","130","2.97","28800000000"
"033270","유나이티드제약","KOSPI","","17860","140","0.79","284166441500"
"033530","SJG세종","KOSPI","","7040","190","2.77","190448184960"
"033780","KT&G","KOSPI","","176300","1800","1.03","18301783392800"
"033920","무학","KOSPI","","7910","40","0.51","225435000000"
"034020","두산에너빌리티","KOSPI","","88200","2300","2.68","56497493077200"
"034120","SBS","KOSPI","","12260","0","0.00","227438177880"
"034220","LG디스플레이","KOSPI","","9620","30","0.31","4810000000000"
"034230","파라다이스","KOSPI","","10030","250","2.56","929072701460"
"034310","NICE","KOSPI","","13500","120","0.9","496221619500"
"034590","인천도시가스","KOSPI","","26350","-200","-0.75","115274767900"
"034730","SK","KOSPI","","543000","-13000","-2.34","39368967729000"
"03473K","SK우","KOSPI","","378000","-2000","-0.53","213999030000"
"034830","한국토지신탁","KOSPI","","1170","-2","-0.17","295412399100"
"035000","HS애드","KOSPI","","6410","80","1.26","103890998040"
"035150","백산","KOSPI","","10780","190","1.79","213132231620"
"035250","강원랜드","KOSPI","","14790","250","1.72","3164179995000"
"035420","NAVER","KOSPI","","220500","4000","1.85","33532866265500"
"035510","신세계 I&C","KOSPI","","13390","30","0.22","187204251000"
"035720","카카오","KOSPI","","36850","850","2.36","16323852429500"
"036420","콘텐트리중앙","KOSPI","","1614","73","4.74","31089365112"
"036460","한국가스공사","KOSPI","","37100","200","0.54","3424812300000"
"036530","SNT홀딩스","KOSPI","","46150","-150","-0.32","752424338900"
"036570","NC","KOSPI","","225000","2000","0.9","4847404950000"
"036580","팜스코","KOSPI","","2535","20","0.8","93105335505"
"037270","YG PLUS","KOSPI","","3270","80","2.51","208178369700"
"037560","LG헬로비전","KOSPI","","1634","21","1.3","126548177410"
"037710","광주신세계","KOSPI","","37450","-100","-0.27","285637591400"
"039130","하나투어","KOSPI","","32900","700","2.17","509618762800"
"039490","키움증권","KOSPI","","278500","-1000","-0.36","7304586006000"
"039570","HDC랩스","KOSPI","","7680","140","1.86","199354375680"
"041650","상신브레이크","KOSPI","","2245","0","0.00","48203405250"
"042660","한화오션","KOSPI","","88500","-1100","-1.23","27117585369000"
"042700","한미반도체","KOSPI","","219500","-2500","-1.13","20921027900000"
"044380","주연테크","KOSPI","","928","42","4.74","12895781248"
"044450","KSS해운","KOSPI","","10060","10","0.1","227129901500"
"044820","코스맥스비티아이","KOSPI","","26800","1900","7.63","257385082800"
"047040","대우건설","KOSPI","","19690","-310","-1.55","8090771392220"
"047050","포스코인터내셔널","KOSPI","","52700","200","0.38","9271130927600"
"047400","유니온머티리얼","KOSPI","","950","-20","-2.06","39900000000"
"047810","한국항공우주","KOSPI","","133100","-4500","-3.27","12973936741700"
"049800","우진플라임","KOSPI","","1765","-13","-0.73","35300000000"
"051600","한전KPS","KOSPI","","47050","150","0.32","2117250000000"
"051630","진양화학","KOSPI","","1410","158","12.62","29892000000"
"051900","LG생활건강","KOSPI","","318000","19500","6.53","4762216314000"
"051905","LG생활건강우","KOSPI","","110800","4700","4.43","232265497200"
"051910","LG화학","KOSPI","","277000","2500","0.91","19554079011000"
"051915","LG화학우","KOSPI","","125100","1300","1.05","961868880000"
"052690","한전기술","KOSPI","","122400","-3900","-3.09","4678128000000"
"053210","스카이라이프","KOSPI","","4100","20","0.49","194844115500"
"053690","한미글로벌","KOSPI","","23000","200","0.88","252023650000"
"055490","테이팩스","KOSPI","","16550","710","4.48","79219057500"
"055550","신한지주","KOSPI","","109700","900","0.83","51498691218300"
"058430","포스코스틸리온","KOSPI","","4840","80","1.68","290400000000"
"058650","세아홀딩스","KOSPI","","134700","1300","0.97","571429189200"
"058730","다스코","KOSPI","","3420","-35","-1.01","69259278420"
"058850","KTcs","KOSPI","","2235","20","0.9","92538945750"
"058860","KTis","KOSPI","","2595","25","0.97","90311190000"
"060980","HL홀딩스","KOSPI","","40500","800","2.02","367693303500"
"062040","산일전기","KOSPI","","202500","1000","0.5","6205177125000"
"063160","종근당바이오","KOSPI","","14140","190","1.36","77571502680"
"064350","현대로템","KOSPI","","139100","500","0.36","15181692956300"
"064400","LG씨엔에스","KOSPI","","75800","1400","1.88","7343954858400"
"064960","SNT모티브","KOSPI","","25850","150","0.58","686066031200"
"066570","LG전자","KOSPI","","201500","3200","1.61","32821254557000"
"066575","LG전자우","KOSPI","","73100","700","0.97","1255952956900"
"066970","엘앤에프","KOSPI","","134800","5000","3.85","5484292437600"
"067830","세이브존I&C","KOSPI","","2460","10","0.41","100960601700"
"068270","셀트리온","KOSPI","","190700","-600","-0.31","44360095463200"
"068290","삼성출판사","KOSPI","","6350","10","0.16","63500000000"
"069260","TKG휴켐스","KOSPI","","16390","220","1.36","670000057320"
"069460","대호에이엘","KOSPI","","2660","0","0.00","46322277400"
"069620","대웅제약","KOSPI","","128800","3900","3.12","1492350860000"
"069640","한세엠케이","KOSPI","","1439","-1","-0.07","31277357159"
"069730","DSR제강","KOSPI","","5500","110","2.04","79200000000"
"069960","현대백화점","KOSPI","","93400","-1800","-1.89","2014162780800"
"070960","모나용평","KOSPI","","2100","-10","-0.47","101079999300"
"071050","한국금융지주","KOSPI","","191300","-100","-0.05","10660382269600"
"071055","한국금융지주우","KOSPI","","149300","100","0.07","874636874300"
"071090","하이스틸","KOSPI","","3125","25","0.81","63098346875"
"071320","지역난방공사","KOSPI","","74800","200","0.27","866090051200"
"071840","롯데하이마트","KOSPI","","6420","130","2.07","151561511040"
"071950","코아스","KOSPI","","1660","60","3.75","24002263700"
"071970","HD현대마린엔진","KOSPI","","53100","-500","-0.93","1801231384500"
"072130","유엔젤","KOSPI","","4865","-40","-0.82","61763383710"
"072710","농심홀딩스","KOSPI","","95100","900","0.96","441053829000"
"073240","금호타이어","KOSPI","","7360","250","3.52","2114235712320"
"074610","이엔플러스","KOSPI","","5110","0","0.00","44815400070"
"075180","새론오토모티브","KOSPI","","2960","5","0.17","56832000000"
"075580","세진중공업","KOSPI","","10660","-50","-0.47","606015200960"
"077500","유니퀘스트","KOSPI","","7210","130","1.84","155736735420"
"077970","STX엔진","KOSPI","","25300","-900","-3.44","1015745993900"
"078000","텔코웨어","KOSPI","","13400","130","0.98","123817031800"
"078520","에이블씨엔씨","KOSPI","","12670","1180","10.27","329599419870"
"078930","GS","KOSPI","","129200","6000","4.87","12002097954000"
"078935","GS우","KOSPI","","65700","1100","1.7","116924713200"
"079160","CJ CGV","KOSPI","","5540","170","3.17","917328695380"
"079430","현대리바트","KOSPI","","6100","0","0.00","122696632200"
"079550","LIG디펜스앤에어로스페이스","KOSPI","","734000","-11000","-1.48","16148000000000"
"079900","전진건설로봇","KOSPI","","41350","1250","3.12","603401735750"
"079980","휴비스","KOSPI","","2020","21","1.05","69690000000"
"081000","일진다이아","KOSPI","","9600","140","1.48","136348560000"
"081660","미스토홀딩스","KOSPI","","41350","550","1.35","2195347584000"
"082640","동양생명","KOSPI","","8250","0","0.00","1287516293250"
"082740","한화엔진","KOSPI","","48250","-50","-0.1","4026324601500"
"083420","그린케미칼","KOSPI","","4940","95","1.96","118560000000"
"084010","대한제강","KOSPI","","8420","90","1.08","289408838320"
"084670","동양고속","KOSPI","","25350","350","1.4","73402674150"
"084680","이월드","KOSPI","","535","-2","-0.37","75866313255"
"084690","대상홀딩스","KOSPI","","8030","0","0.00","290786680140"
"084695","대상홀딩스우","KOSPI","","11800","-190","-1.58","10779087600"
"084870","TBH글로벌","KOSPI","","2380","90","3.93","48690649280"
"085310","엔케이","KOSPI","","9570","-90","-0.93","70990968180"
"085620","미래에셋생명","KOSPI","","23200","-2750","-10.6","3136176000000"
"086280","현대글로비스","KOSPI","","205000","1500","0.74","15375000000000"
"086790","하나금융지주","KOSPI","","136000","2400","1.8","37314013728000"
"088260","이리츠코크렙","KOSPI","","3185","75","2.41","201742964150"
"088350","한화생명","KOSPI","","5950","470","8.58","5167753500000"
"088790","진도","KOSPI","","2105","-10","-0.47","26202501120"
"088980","맥쿼리인프라","KOSPI","","9960","110","1.12","4770063050280"
"089470","HDC현대EP","KOSPI","","3980","65","1.66","126962000000"
"089590","제주항공","KOSPI","","4555","125","2.82","367319686675"
"089860","롯데렌탈","KOSPI","","47700","450","0.95","1731957807600"
"090080","평화산업","KOSPI","","972","2","0.21","53364995748"
"090350","노루페인트","KOSPI","","8210","120","1.48","164200000000"
"090355","노루페인트우","KOSPI","","11750","100","0.86","5441730500"
"090370","메타랩스","KOSPI","","1095","-8","-0.73","29898634455"
"090430","아모레퍼시픽","KOSPI","","150600","8200","5.76","8809009505400"
"090435","아모레퍼시픽우","KOSPI","","46800","2400","5.41","494106444000"
"090460","비에이치","KOSPI","","17100","-90","-0.52","576467299800"
"091810","트리니티항공","KOSPI","","626","0","0.00","319592067334"
"092200","디아이씨","KOSPI","","6100","-160","-2.56","237220270900"
"092220","KEC","KOSPI","","2700","60","2.27","108412095600"
"092230","KPX홀딩스","KOSPI","","104300","2600","2.56","440630577800"
"092440","기신정기","KOSPI","","2025","33","1.66","59130000000"
"092780","DYP","KOSPI","","3370","70","2.12","44377710200"
"092790","넥스틸","KOSPI","","12730","140","1.11","331005460000"
"093050","LF","KOSPI","","23300","400","1.75","681292000000"
"093240","형지엘리트","KOSPI","","393","9","2.34","24126371787"
"093370","후성","KOSPI","","12520","-540","-4.13","1342836731600"
"094280","효성ITX","KOSPI","","12060","20","0.17","139391892000"
"094800","맵스리얼티","KOSPI","","7140","-40","-0.56","662837123340"
"095570","AJ네트웍스","KOSPI","","4420","-5","-0.11","200017194780"
"095720","웅진씽크빅","KOSPI","","1273","8","0.63","72340879205"
"096760","JW홀딩스","KOSPI","","4140","65","1.6","306049259880"
"096770","SK이노베이션","KOSPI","","116900","4900","4.38","19762270917200"
"096775","SK이노베이션우","KOSPI","","62800","500","0.8","78401152800"
"097230","HJ중공업","KOSPI","","17160","0","0.00","1549468103040"
"097520","엠씨넥스","KOSPI","","20150","150","0.75","350640225000"
"097950","CJ제일제당","KOSPI","","189300","3000","1.61","2849757409800"
"097955","CJ제일제당 우","KOSPI","","124300","1300","1.06","164999921900"
"100090","SK오션플랜트","KOSPI","","13830","-90","-0.65","864072524070"
"100220","비상교육","KOSPI","","4945","35","0.71","64268884245"
"100250","진양홀딩스","KOSPI","","3160","5","0.16","201924000000"
"100840","SNT에너지","KOSPI","","32500","100","0.31","672125447500"
"101140","인바이오젠","KOSPI","","5480","80","1.48","55042303680"
"101530","해태제과식품","KOSPI","","5670","90","1.61","165092380740"
"102260","동성케미컬","KOSPI","","3750","55","1.49","190010966250"
"102460","이연제약","KOSPI","","9980","70","0.71","185496373780"
"103140","풍산","KOSPI","","86400","3400","4.1","2421297619200"
"103590","일진전기","KOSPI","","72600","-2500","-3.33","3461959314000"
"104700","한국철강","KOSPI","","10120","260","2.64","368874000000"
"105560","KB금융","KOSPI","","171600","3500","2.08","60864415154400"
"105630","한세실업","KOSPI","","8930","60","0.68","357200000000"
"105840","우진","KOSPI","","14060","270","1.96","283979240200"
"107590","미원홀딩스","KOSPI","","61400","200","0.33","142448000000"
"108320","LX세미콘","KOSPI","","37200","-600","-1.59","605031960000"
"108670","LX하우시스","KOSPI","","35400","500","1.43","317455518000"
"108675","LX하우시스우","KOSPI","","18775","-95","-0.5","19381995750"
"109070","주성코퍼레이션","KOSPI","","1550","-65","-4.02","81855856500"
"111110","호전실업","KOSPI","","6490","90","1.41","58838340000"
"111380","동인기연","KOSPI","","13470","40","0.3","82544160000"
"111770","영원무역","KOSPI","","74300","900","1.23","3292342072400"
"112610","씨에스윈드","KOSPI","","49400","-450","-0.9","2083267308200"
"114090","GKL","KOSPI","","9610","340","3.67","594432988700"
"117580","대성에너지","KOSPI","","6930","100","1.46","190575000000"
"118000","메타케어","KOSPI","","1298","-9","-0.69","28628408930"
"119650","KC코트렐","KOSPI","","918","0","0.00","100782913662"
"120030","조선선재","KOSPI","","83000","-900","-1.07","104385033000"
"120110","코오롱인더","KOSPI","","56500","3500","6.6","1691950808000"
"120115","코오롱인더우","KOSPI","","25400","500","2.01","70303644000"
"122900","아이마켓코리아","KOSPI","","8310","40","0.48","277793660400"
"123690","한국화장품","KOSPI","","6770","290","4.48","108780360000"
"123700","SJM","KOSPI","","3435","35","1.03","53602824630"
"123890","한국자산신탁","KOSPI","","2610","50","1.95","319395946860"
"126560","현대퓨처넷","KOSPI","","3310","40","1.22","361455442400"
"126720","수산인더스트리","KOSPI","","21800","100","0.46","311434800000"
"128820","대성산업","KOSPI","","4225","90","2.18","191119894550"
"128940","한미약품","KOSPI","","509000","5000","0.99","6520794419000"
"129260","인터지스","KOSPI","","1968","23","1.18","58543816032"
"130660","한전산업","KOSPI","","12800","-270","-2.07","417280000000"
"133820","화인베스틸","KOSPI","","963","5","0.52","35741265426"
"134380","미원화학","KOSPI","","10510","-70","-0.66","231143066800"
"134790","시디즈","KOSPI","","19700","0","0.00","39400000000"
"136490","선진","KOSPI","","10250","100","0.99","243740941000"
"137310","에스디바이오센서","KOSPI","","6300","260","4.3","760719342600"
"138040","메리츠금융지주","KOSPI","","122000","3000","2.52","20416367306000"
"138930","BNK금융지주","KOSPI","","15120","150","1.00","4692144738960"
"139130","iM금융지주","KOSPI","","18120","410","2.32","2869544952960"
"139480","이마트","KOSPI","","75100","1100","1.49","2072446006900"
"139990","아주스틸","KOSPI","","2280","5","0.22","88362343920"
"143210","핸즈코퍼레이션","KOSPI","","1199","0","0.00","33571739817"
"145210","다이나믹디자인","KOSPI","","2240","0","0.00","9461011840"
"145270","케이탑리츠","KOSPI","","785","-2","-0.25","37727707590"
"145720","덴티움","KOSPI","","38200","1100","2.96","329432636200"
"145990","삼양사","KOSPI","","45950","900","2.00","473902981550"
"145995","삼양사우","KOSPI","","33150","-50","-0.15","12267820500"
"155660","DSR","KOSPI","","4430","65","1.49","70880000000"
"161000","애경케미칼","KOSPI","","10200","-440","-4.14","496216831800"
"161390","한국타이어앤테크놀로지","KOSPI","","66400","800","1.22","8225304581600"
"161890","한국콜마","KOSPI","","161700","15900","10.91","3816940950900"
"163560","동일고무벨트","KOSPI","","5690","30","0.53","79091000000"
"170900","동아에스티","KOSPI","","38250","750","2.00","372091448250"
"175330","JB금융지주","KOSPI","","29050","1050","3.75","5418458987200"
"178920","PI첨단소재","KOSPI","","19360","290","1.52","568531993920"
"180640","한진칼","KOSPI","","131300","4700","3.71","8765887232700"
"18064K","한진칼우","KOSPI","","29550","250","0.85","15861435300"
"181710","NHN","KOSPI","","69700","-400","-0.57","2282893788300"
"183190","아세아시멘트","KOSPI","","11050","500","4.74","397559905600"
"185750","종근당","KOSPI","","68500","1400","2.09","945490430000"
"192080","더블유게임즈","KOSPI","","59200","2000","3.5","1253469305600"
"192400","쿠쿠홀딩스","KOSPI","","28200","150","0.53","1002853617000"
"192650","드림텍","KOSPI","","6150","270","4.59","405203998350"
"192820","코스맥스","KOSPI","","303000","20000","7.07","3438901227000"
"194370","제이에스코퍼레이션","KOSPI","","13690","320","2.39","397239417020"
"195870","해성디에스","KOSPI","","54000","-1600","-2.88","918000000000"
"200880","서연이화","KOSPI","","12170","30","0.25","328936078290"
"204320","HL만도","KOSPI","","50300","-100","-0.2","2361943136000"
"207940","삼성바이오로직스","KOSPI","","1486000","-108000","-6.78","68788353186000"
"210540","디와이파워","KOSPI","","11650","30","0.26","128635898200"
"210980","SK디앤디","KOSPI","","4180","-405","-8.83","77820656760"
"213500","한솔제지","KOSPI","","7540","70","0.94","179456343040"
"214320","이노션","KOSPI","","19010","340","1.82","760400000000"
"214330","금호에이치티","KOSPI","","6560","-20","-0.3","68597454240"
"214390","경보제약","KOSPI","","5350","40","0.75","127901701000"
"214420","토니모리","KOSPI","","5750","260","4.74","138315094250"
"217590","티엠씨","KOSPI","","11500","-740","-6.05","277083587500"
"226320","잇츠한불","KOSPI","","11410","620","5.75","250213484150"
"227840","현대코퍼레이션홀딩스","KOSPI","","13100","-10","-0.08","119220951600"
"229640","LS에코에너지","KOSPI","","45900","-2500","-5.17","1405681946100"
"234080","JW생명과학","KOSPI","","11310","240","2.17","179088805740"
"241560","두산밥캣","KOSPI","","63100","1200","1.94","6048517701500"
"241590","화승엔터프라이즈","KOSPI","","3035","65","2.19","183888452660"
"244920","에이플러스에셋","KOSPI","","13370","250","1.91","302264855410"
"248070","솔루엠","KOSPI","","13300","170","1.29","635955938800"
"248170","샘표식품","KOSPI","","23450","650","2.85","107126306700"
"249420","일동제약","KOSPI","","14840","480","3.34","469511659680"
"251270","넷마블","KOSPI","","37450","1150","3.17","3114283016250"
"259960","크래프톤","KOSPI","","222500","3000","1.37","10178917317500"
"264900","크라운제과","KOSPI","","8110","-30","-0.37","101568423500"
"26490K","크라운제과우","KOSPI","","7730","-10","-0.13","5979618800"
"267250","HD현대","KOSPI","","218000","2000","0.93","17220492530000"
"267260","HD현대일렉트릭","KOSPI","","814000","-7000","-0.85","29342367890000"
"267270","HD건설기계","KOSPI","","136600","-4000","-2.84","6546131130200"
"267290","경동도시가스","KOSPI","","21750","0","0.00","128225080500"
"267850","아시아나IDT","KOSPI","","9280","10","0.11","103008000000"
"268280","미원에스씨","KOSPI","","134000","3700","2.84","670000000000"
